;time;target;temp;weather;wind;day;month;year;weekday;type_day;prev_day;prev_hour
6491;11;488.746;15.4;1000;0;28;9;2019;5;1;501.899;471.679
6492;12;487.985;16.7;1000;0;28;9;2019;5;1;495.672;488.746
6493;13;482.114;16.7;1000;0;28;9;2019;5;1;483.063;487.985
6494;14;477.463;16.7;1000;0;28;9;2019;5;1;482.774;482.114
6495;15;468.573;15.0;1006;0;28;9;2019;5;1;482.59;477.463
6496;16;462.912;15.0;1006;0;28;9;2019;5;1;479.734;468.573
6497;17;464.733;15.0;1006;0;28;9;2019;5;1;474.124;462.912
6498;18;468.432;13.4;1009;0;28;9;2019;5;1;473.156;464.733
6499;19;488.594;13.4;1009;0;28;9;2019;5;1;495.831;468.432
6500;20;509.747;13.4;1009;0;28;9;2019;5;1;517.343;488.594
6501;21;494.884;12.4;1189;0;28;9;2019;5;1;503.726;509.747
6502;22;476.057;12.4;1189;0;28;9;2019;5;1;484.518;494.884
6503;23;440.558;12.4;1189;0;28;9;2019;5;1;449.059;476.057
6504;0;402.146;12.2;1243;0;29;9;2019;6;1;408.449;440.558
6505;1;367.899;12.2;1243;0;29;9;2019;6;1;375.143;402.146
6506;2;348.338;12.2;1243;0;29;9;2019;6;1;354.738;367.899
6507;3;336.279;12.6;1243;0;29;9;2019;6;1;344.672;348.338
6508;4;330.277;12.6;1243;0;29;9;2019;6;1;339.328;336.279
6509;5;327.358;12.6;1243;0;29;9;2019;6;1;337.765;330.277
6510;6;332.857;12.5;1009;0;29;9;2019;6;1;345.443;327.358
6511;7;342.195;12.5;1009;0;29;9;2019;6;1;358.749;332.857
6512;8;363.437;12.5;1009;0;29;9;2019;6;1;386.379;342.195
6513;9;407.809;14.8;1009;0;29;9;2019;6;1;437.987;363.437
6514;10;444.773;14.8;1009;0;29;9;2019;6;1;471.679;407.809
6515;11;465.605;14.8;1009;0;29;9;2019;6;1;488.746;444.773
6516;12;466.126;16.7;1009;0;29;9;2019;6;1;487.985;465.605
6517;13;457.918;16.7;1009;0;29;9;2019;6;1;482.114;466.126
6518;14;452.803;16.7;1009;0;29;9;2019;6;1;477.463;457.918
6519;15;451.104;15.2;1009;0;29;9;2019;6;1;468.573;452.803
6520;16;451.964;15.2;1009;0;29;9;2019;6;1;462.912;451.104
6521;17;457.928;15.2;1009;0;29;9;2019;6;1;464.733;451.964
6522;18;473.49;13.9;1009;0;29;9;2019;6;1;468.432;457.928
6523;19;501.938;13.9;1009;0;29;9;2019;6;1;488.594;473.49
6524;20;514.407;13.9;1243;0;29;9;2019;6;1;509.747;501.938
6525;21;503.719;12.4;1243;0;29;9;2019;6;1;494.884;514.407
6526;22;483.665;12.4;1243;0;29;9;2019;6;1;476.057;503.719
6527;23;444.919;12.4;1243;0;29;9;2019;6;1;440.558;483.665
6528;0;398.334;12.4;1189;0;30;9;2019;0;0;402.146;444.919
6529;1;365.759;12.4;1189;0;30;9;2019;0;0;367.899;398.334
6530;2;344.226;12.4;1189;0;30;9;2019;0;0;348.338;365.759
6531;3;333.123;13.0;1189;0;30;9;2019;0;0;336.279;344.226
6532;4;325.527;13.0;1189;0;30;9;2019;0;0;330.277;333.123
6533;5;327.131;13.0;1189;0;30;9;2019;0;0;327.358;325.527
6534;6;343.365;13.3;1189;0;30;9;2019;0;0;332.857;327.131
6535;7;386.59;13.3;1189;0;30;9;2019;0;0;342.195;343.365
6536;8;435.166;13.3;1189;0;30;9;2019;0;0;363.437;386.59
6537;9;478.753;14.7;1189;0;30;9;2019;0;0;407.809;435.166
6538;10;514.814;14.7;1189;0;30;9;2019;0;0;444.773;478.753
6539;11;524.033;14.7;1189;0;30;9;2019;0;0;465.605;514.814
6540;12;524.209;15.0;1189;0;30;9;2019;0;0;466.126;524.033
6541;13;517.298;15.0;1189;0;30;9;2019;0;0;457.918;524.209
6542;14;520.565;15.0;1189;0;30;9;2019;0;0;452.803;517.298
6543;15;520.897;15.2;1189;0;30;9;2019;0;0;451.104;520.565
6544;16;514.105;15.2;1189;0;30;9;2019;0;0;451.964;520.897
6545;17;509.758;15.2;1189;0;30;9;2019;0;0;457.928;514.105
6546;18;503.783;13.5;1189;0;30;9;2019;0;0;473.49;509.758
6547;19;526.244;13.5;1189;0;30;9;2019;0;0;501.938;503.783
6548;20;533.833;13.5;1189;0;30;9;2019;0;0;514.407;526.244
6549;21;521.241;13.3;1009;3;30;9;2019;0;0;503.719;533.833
6550;22;498.17;13.3;1009;3;30;9;2019;0;0;483.665;521.241
6551;23;457.142;13.3;1009;3;30;9;2019;0;0;444.919;498.17
6552;0;409.411;10.4;0;3;1;10;2019;1;0;398.334;457.142
6553;1;373.257;10.4;0;3;1;10;2019;1;0;365.759;409.411
6554;2;350.481;10.4;0;3;1;10;2019;1;0;344.226;373.257
6555;3;340.221;11.4;1189;0;1;10;2019;1;0;333.123;350.481
6556;4;334.78;11.4;1189;0;1;10;2019;1;0;325.527;340.221
6557;5;336.657;11.4;1189;0;1;10;2019;1;0;327.131;334.78
6558;6;352.595;11.4;1003;0;1;10;2019;1;0;343.365;336.657
6559;7;390.463;11.4;1003;0;1;10;2019;1;0;386.59;352.595
6560;8;435.7;11.4;1003;0;1;10;2019;1;0;435.166;390.463
6561;9;479.83;12.4;1189;0;1;10;2019;1;0;478.753;435.7
6562;10;513.417;12.4;1189;0;1;10;2019;1;0;514.814;479.83
6563;11;521.139;12.4;1189;0;1;10;2019;1;0;524.033;513.417
6564;12;517.447;11.9;1189;0;1;10;2019;1;0;524.209;521.139
6565;13;508.002;11.9;1189;0;1;10;2019;1;0;517.298;517.447
6566;14;512.032;11.9;1189;0;1;10;2019;1;0;520.565;508.002
6567;15;512.063;11.6;1189;0;1;10;2019;1;0;520.897;512.032
6568;16;512.548;11.6;1189;0;1;10;2019;1;0;514.105;512.063
6569;17;517.238;11.6;1189;0;1;10;2019;1;0;509.758;512.548
6570;18;521.889;11.9;1189;0;1;10;2019;1;0;503.783;517.238
6571;19;541.353;11.9;1189;0;1;10;2019;1;0;526.244;521.889
6572;20;542.356;11.9;1189;0;1;10;2019;1;0;533.833;541.353
6573;21;525.533;12.7;1189;0;1;10;2019;1;0;521.241;542.356
6574;22;505.565;12.7;1189;0;1;10;2019;1;0;498.17;525.533
6575;23;465.238;12.7;1189;0;1;10;2019;1;0;457.142;505.565
6576;0;416.892;12.2;1189;0;2;10;2019;2;0;409.411;465.238
6577;1;377.052;12.2;1189;0;2;10;2019;2;0;373.257;416.892
6578;2;352.482;12.2;1189;0;2;10;2019;2;0;350.481;377.052
6579;3;343.33;10.7;1189;0;2;10;2019;2;0;340.221;352.482
6580;4;338.131;10.7;1189;0;2;10;2019;2;0;334.78;343.33
6581;5;338.246;10.7;1189;0;2;10;2019;2;0;336.657;338.131
6582;6;352.635;12.2;1009;0;2;10;2019;2;0;352.595;338.246
6583;7;395.727;12.2;1009;0;2;10;2019;2;0;390.463;352.635
6584;8;439.302;12.2;1009;0;2;10;2019;2;0;435.7;395.727
6585;9;484.531;12.2;1009;0;2;10;2019;2;0;479.83;439.302
6586;10;512.817;12.2;1189;0;2;10;2019;2;0;513.417;484.531
6587;11;518.744;12.2;1189;0;2;10;2019;2;0;521.139;512.817
6588;12;519.012;10.3;1189;0;2;10;2019;2;0;517.447;518.744
6589;13;516.49;10.3;1189;0;2;10;2019;2;0;508.002;519.012
6590;14;524.418;10.3;1189;0;2;10;2019;2;0;512.032;516.49
6591;15;526.472;9.7;1189;0;2;10;2019;2;0;512.063;524.418
6592;16;528.886;9.7;1189;0;2;10;2019;2;0;512.548;526.472
6593;17;524.214;9.7;1189;0;2;10;2019;2;0;517.238;528.886
6594;18;517.552;8.4;1189;0;2;10;2019;2;0;521.889;524.214
6595;19;535.449;8.4;1189;0;2;10;2019;2;0;541.353;517.552
6596;20;542.525;8.4;1189;0;2;10;2019;2;0;542.356;535.449
6597;21;532.278;8.1;1189;0;2;10;2019;2;0;525.533;542.525
6598;22;513.391;8.1;1189;0;2;10;2019;2;0;505.565;532.278
6599;23;471.278;8.1;1189;0;2;10;2019;2;0;465.238;513.391
6600;0;424.715;6.5;1003;0;3;10;2019;3;0;416.892;471.278
6601;1;382.598;6.5;1003;0;3;10;2019;3;0;377.052;424.715
6602;2;358.989;6.5;1003;0;3;10;2019;3;0;352.482;382.598
6603;3;348.947;5.0;1243;0;3;10;2019;3;0;343.33;358.989
6604;4;342.599;5.0;1243;0;3;10;2019;3;0;338.131;348.947
6605;5;345.85;5.0;1243;0;3;10;2019;3;0;338.246;342.599
6606;6;361.141;5.2;1243;0;3;10;2019;3;0;352.635;345.85
6607;7;402.851;5.2;1003;0;3;10;2019;3;0;395.727;361.141
6608;8;447.666;5.2;1003;0;3;10;2019;3;0;439.302;402.851
6609;9;491.957;13.6;1006;0;3;10;2019;3;0;484.531;447.666
6610;10;519.872;13.6;1006;0;3;10;2019;3;0;512.817;491.957
6611;11;523.063;13.6;1006;0;3;10;2019;3;0;518.744;519.872
6612;12;518.666;12.0;1006;0;3;10;2019;3;0;519.012;523.063
6613;13;509.55;12.0;1006;0;3;10;2019;3;0;516.49;518.666
6614;14;513.047;12.0;1006;0;3;10;2019;3;0;524.418;509.55
6615;15;511.335;11.8;1006;0;3;10;2019;3;0;526.472;513.047
6616;16;507.89;11.8;1006;0;3;10;2019;3;0;528.886;511.335
6617;17;506.525;11.8;1006;0;3;10;2019;3;0;524.214;507.89
6618;18;500.834;9.0;1006;0;3;10;2019;3;0;517.552;506.525
6619;19;530.981;9.0;1006;0;3;10;2019;3;0;535.449;500.834
6620;20;547.891;9.0;1006;0;3;10;2019;3;0;542.525;530.981
6621;21;535.041;6.6;1000;0;3;10;2019;3;0;532.278;547.891
6622;22;515.7;6.6;1000;0;3;10;2019;3;0;513.391;535.041
6623;23;471.807;6.6;1000;0;3;10;2019;3;0;471.278;515.7
6624;0;421.794;7.4;1000;0;4;10;2019;4;0;424.715;471.807
6625;1;381.143;7.4;1000;0;4;10;2019;4;0;382.598;421.794
6626;2;358.403;7.4;1000;0;4;10;2019;4;0;358.989;381.143
6627;3;348.171;6.0;1000;0;4;10;2019;4;0;348.947;358.403
6628;4;344.777;6.0;1000;0;4;10;2019;4;0;342.599;348.171
6629;5;345.344;6.0;1000;0;4;10;2019;4;0;345.85;344.777
6630;6;360.552;8.9;1009;0;4;10;2019;4;0;361.141;345.344
6631;7;402.034;8.9;1009;0;4;10;2019;4;0;402.851;360.552
6632;8;446.979;8.9;1009;0;4;10;2019;4;0;447.666;402.034
6633;9;492.742;11.8;1003;0;4;10;2019;4;0;491.957;446.979
6634;10;521.684;11.8;1003;0;4;10;2019;4;0;519.872;492.742
6635;11;531.025;11.8;1003;0;4;10;2019;4;0;523.063;521.684
6636;12;528.605;12.2;1003;0;4;10;2019;4;0;518.666;531.025
6637;13;517.859;12.2;1003;0;4;10;2019;4;0;509.55;528.605
6638;14;516.341;12.2;1003;0;4;10;2019;4;0;513.047;517.859
6639;15;516.477;10.1;1003;0;4;10;2019;4;0;511.335;516.341
6640;16;516.949;10.1;1003;0;4;10;2019;4;0;507.89;516.477
6641;17;508.714;10.1;1003;0;4;10;2019;4;0;506.525;516.949
6642;18;506.3;8.0;1189;0;4;10;2019;4;0;500.834;508.714
6643;19;534.248;8.0;1189;0;4;10;2019;4;0;530.981;506.3
6644;20;544.893;8.0;1189;0;4;10;2019;4;0;547.891;534.248
6645;21;531.015;6.8;1189;0;4;10;2019;4;0;535.041;544.893
6646;22;510.517;6.8;1189;0;4;10;2019;4;0;515.7;531.015
6647;23;474.693;6.8;1189;0;4;10;2019;4;0;471.807;510.517
6648;0;432.238;5.7;1189;0;5;10;2019;5;1;421.794;474.693
6649;1;397.269;5.7;1189;0;5;10;2019;5;1;381.143;432.238
6650;2;374.945;5.7;1189;0;5;10;2019;5;1;358.403;397.269
6651;3;363.414;4.6;1189;0;5;10;2019;5;1;348.171;374.945
6652;4;355.673;4.6;1189;0;5;10;2019;5;1;344.777;363.414
6653;5;355.693;4.6;1189;0;5;10;2019;5;1;345.344;355.673
6654;6;361.684;3.2;1003;0;5;10;2019;5;1;360.552;355.693
6655;7;376.861;3.2;1003;0;5;10;2019;5;1;402.034;361.684
6656;8;404.902;3.2;1003;0;5;10;2019;5;1;446.979;376.861
6657;9;454.303;7.3;1003;0;5;10;2019;5;1;492.742;404.902
6658;10;487.318;7.3;1003;0;5;10;2019;5;1;521.684;454.303
6659;11;499.578;7.3;1003;0;5;10;2019;5;1;531.025;487.318
6660;12;498.905;8.8;1003;0;5;10;2019;5;1;528.605;499.578
6661;13;490.124;8.8;1003;0;5;10;2019;5;1;517.859;498.905
6662;14;489.247;8.8;1003;0;5;10;2019;5;1;516.341;490.124
6663;15;485.936;8.1;1003;0;5;10;2019;5;1;516.477;489.247
6664;16;484.547;8.1;1003;0;5;10;2019;5;1;516.949;485.936
6665;17;486.801;8.1;1003;0;5;10;2019;5;1;508.714;484.547
6666;18;492.55;3.0;1003;0;5;10;2019;5;1;506.3;486.801
6667;19;527.478;3.0;1003;0;5;10;2019;5;1;534.248;492.55
6668;20;540.248;3.0;1003;0;5;10;2019;5;1;544.893;527.478
6669;21;527.625;2.8;1003;0;5;10;2019;5;1;531.015;540.248
6670;22;506.058;2.8;1003;0;5;10;2019;5;1;510.517;527.625
6671;23;472.564;2.8;1003;0;5;10;2019;5;1;474.693;506.058
6672;0;435.31;0.5;1000;0;6;10;2019;6;1;432.238;472.564
6673;1;402.43;0.5;1000;0;6;10;2019;6;1;397.269;435.31
6674;2;382.367;0.5;1000;0;6;10;2019;6;1;374.945;402.43
6675;3;370.826;-1.1;1000;0;6;10;2019;6;1;363.414;382.367
6676;4;363.296;-1.1;1000;0;6;10;2019;6;1;355.673;370.826
6677;5;363.602;-1.1;1000;0;6;10;2019;6;1;355.693;363.296
6678;6;370.558;0.8;1006;0;6;10;2019;6;1;361.684;363.602
6679;7;381.603;0.8;1006;0;6;10;2019;6;1;376.861;370.558
6680;8;404.159;0.8;1006;0;6;10;2019;6;1;404.902;381.603
6681;9;450.911;7.3;1006;0;6;10;2019;6;1;454.303;404.159
6682;10;486.713;7.3;1006;0;6;10;2019;6;1;487.318;450.911
6683;11;501.919;7.3;1006;0;6;10;2019;6;1;499.578;486.713
6684;12;503.694;8.8;1006;0;6;10;2019;6;1;498.905;501.919
6685;13;500.024;8.8;1006;0;6;10;2019;6;1;490.124;503.694
6686;14;497.777;8.8;1006;0;6;10;2019;6;1;489.247;500.024
6687;15;494.301;7.3;1006;0;6;10;2019;6;1;485.936;497.777
6688;16;498.947;7.3;1006;0;6;10;2019;6;1;484.547;494.301
6689;17;502.357;7.3;1006;0;6;10;2019;6;1;486.801;498.947
6690;18;515.027;3.8;1006;0;6;10;2019;6;1;492.55;502.357
6691;19;548.841;3.8;1006;0;6;10;2019;6;1;527.478;515.027
6692;20;559.337;3.8;1006;0;6;10;2019;6;1;540.248;548.841
6693;21;545.269;5.2;1243;0;6;10;2019;6;1;527.625;559.337
6694;22;521.75;5.2;1243;0;6;10;2019;6;1;506.058;545.269
6695;23;480.273;5.2;1243;0;6;10;2019;6;1;472.564;521.75
6696;0;436.674;3.9;1243;0;7;10;2019;0;0;435.31;480.273
6697;1;401.195;3.9;1243;0;7;10;2019;0;0;402.43;436.674
6698;2;380.875;3.9;1243;0;7;10;2019;0;0;382.367;401.195
6699;3;371.172;2.1;1243;0;7;10;2019;0;0;370.826;380.875
6700;4;365.005;2.1;1243;0;7;10;2019;0;0;363.296;371.172
6701;5;366.34;2.1;1243;0;7;10;2019;0;0;363.602;365.005
6702;6;384.529;0.9;1003;0;7;10;2019;0;0;370.558;366.34
6703;7;427.978;0.9;1003;0;7;10;2019;0;0;381.603;384.529
6704;8;473.215;0.9;1003;0;7;10;2019;0;0;404.159;427.978
6705;9;522.168;7.3;1006;0;7;10;2019;0;0;450.911;473.215
6706;10;552.587;7.3;1006;0;7;10;2019;0;0;486.713;522.168
6707;11;561.725;7.3;1006;0;7;10;2019;0;0;501.919;552.587
6708;12;561.17;5.9;1189;0;7;10;2019;0;0;503.694;561.725
6709;13;555.294;5.9;1189;0;7;10;2019;0;0;500.024;561.17
6710;14;569.318;5.9;1189;0;7;10;2019;0;0;497.777;555.294
6711;15;572.503;6.1;1009;0;7;10;2019;0;0;494.301;569.318
6712;16;576.372;6.1;1009;0;7;10;2019;0;0;498.947;572.503
6713;17;568.416;6.1;1009;0;7;10;2019;0;0;502.357;576.372
6714;18;556.665;5.7;1009;0;7;10;2019;0;0;515.027;568.416
6715;19;582.149;5.7;1009;0;7;10;2019;0;0;548.841;556.665
6716;20;582.463;5.7;1009;0;7;10;2019;0;0;559.337;582.149
6717;21;562.434;5.0;1009;0;7;10;2019;0;0;545.269;582.463
6718;22;537.659;5.0;1189;0;7;10;2019;0;0;521.75;562.434
6719;23;497.257;5.0;1189;0;7;10;2019;0;0;480.273;537.659
6720;0;448.918;4.3;1189;0;8;10;2019;1;0;436.674;497.257
6721;1;410.082;4.3;1189;0;8;10;2019;1;0;401.195;448.918
6722;2;389.27;4.3;1189;0;8;10;2019;1;0;380.875;410.082
6723;3;380.078;4.6;1189;0;8;10;2019;1;0;371.172;389.27
6724;4;374.617;4.6;1189;0;8;10;2019;1;0;365.005;380.078
6725;5;378.509;4.6;1189;0;8;10;2019;1;0;366.34;374.617
6726;6;395.167;3.9;1009;0;8;10;2019;1;0;384.529;378.509
6727;7;437.609;3.9;1009;0;8;10;2019;1;0;427.978;395.167
6728;8;483.662;3.9;1009;0;8;10;2019;1;0;473.215;437.609
6729;9;537.396;6.0;1009;0;8;10;2019;1;0;522.168;483.662
6730;10;570.969;6.0;1009;0;8;10;2019;1;0;552.587;537.396
6731;11;583.196;6.0;1009;0;8;10;2019;1;0;561.725;570.969
6732;12;581.77;7.7;1009;0;8;10;2019;1;0;561.17;583.196
6733;13;570.639;7.7;1009;0;8;10;2019;1;0;555.294;581.77
6734;14;573.007;7.7;1009;0;8;10;2019;1;0;569.318;570.639
6735;15;572.092;7.1;1009;0;8;10;2019;1;0;572.503;573.007
6736;16;570.555;7.1;1009;0;8;10;2019;1;0;576.372;572.092
6737;17;569.932;7.1;1189;0;8;10;2019;1;0;568.416;570.555
6738;18;567.325;6.0;1189;0;8;10;2019;1;0;556.665;569.932
6739;19;590.831;6.0;1189;0;8;10;2019;1;0;582.149;567.325
6740;20;589.348;6.0;1189;0;8;10;2019;1;0;582.463;590.831
6741;21;570.509;8.0;1009;0;8;10;2019;1;0;562.434;589.348
6742;22;546.172;8.0;1009;0;8;10;2019;1;0;537.659;570.509
6743;23;502.127;8.0;1009;0;8;10;2019;1;0;497.257;546.172
6744;0;453.504;10.2;1009;0;9;10;2019;2;0;448.918;502.127
6745;1;415.185;10.2;1009;0;9;10;2019;2;0;410.082;453.504
6746;2;394.241;10.2;1009;0;9;10;2019;2;0;389.27;415.185
6747;3;383.19;10.3;1189;0;9;10;2019;2;0;380.078;394.241
6748;4;373.952;10.3;1189;0;9;10;2019;2;0;374.617;383.19
6749;5;375.101;10.3;1189;0;9;10;2019;2;0;378.509;373.952
6750;6;395.004;10.6;1189;0;9;10;2019;2;0;395.167;375.101
6751;7;438.215;10.6;1189;0;9;10;2019;2;0;437.609;395.004
6752;8;480.336;10.6;1189;0;9;10;2019;2;0;483.662;438.215
6753;9;525.102;12.4;1003;0;9;10;2019;2;0;537.396;480.336
6754;10;552.308;12.4;1003;0;9;10;2019;2;0;570.969;525.102
6755;11;557.892;12.4;1003;0;9;10;2019;2;0;583.196;552.308
6756;12;550.304;13.8;1006;0;9;10;2019;2;0;581.77;557.892
6757;13;535.423;13.8;1006;0;9;10;2019;2;0;570.639;550.304
6758;14;533.97;13.8;1006;0;9;10;2019;2;0;573.007;535.423
6759;15;535.666;13.1;1006;0;9;10;2019;2;0;572.092;533.97
6760;16;537.346;13.1;1006;0;9;10;2019;2;0;570.555;535.666
6761;17;536.545;13.1;1006;0;9;10;2019;2;0;569.932;537.346
6762;18;535.871;10.8;1006;0;9;10;2019;2;0;567.325;536.545
6763;19;567.745;10.8;1006;0;9;10;2019;2;0;590.831;535.871
6764;20;569.16;10.8;1006;0;9;10;2019;2;0;589.348;567.745
6765;21;551.442;10.2;1006;0;9;10;2019;2;0;570.509;569.16
6766;22;529.22;10.2;1006;0;9;10;2019;2;0;546.172;551.442
6767;23;488.572;10.2;1006;0;9;10;2019;2;0;502.127;529.22
6768;0;443.035;8.8;1009;0;10;10;2019;3;0;453.504;488.572
6769;1;405.748;8.8;1009;0;10;10;2019;3;0;415.185;443.035
6770;2;383.585;8.8;1009;0;10;10;2019;3;0;394.241;405.748
6771;3;372.168;9.0;1189;0;10;10;2019;3;0;383.19;383.585
6772;4;367.34;9.0;1189;0;10;10;2019;3;0;373.952;372.168
6773;5;370.009;9.0;1189;0;10;10;2019;3;0;375.101;367.34
6774;6;384.347;9.3;1189;0;10;10;2019;3;0;395.004;370.009
6775;7;428.649;9.3;1189;0;10;10;2019;3;0;438.215;384.347
6776;8;470.28;9.3;1189;0;10;10;2019;3;0;480.336;428.649
6777;9;516.199;10.6;1009;0;10;10;2019;3;0;525.102;470.28
6778;10;545.495;10.6;1009;0;10;10;2019;3;0;552.308;516.199
6779;11;557.704;10.6;1009;0;10;10;2019;3;0;557.892;545.495
6780;12;558.132;12.7;1183;0;10;10;2019;3;0;550.304;557.704
6781;13;545.567;12.7;1009;0;10;10;2019;3;0;535.423;558.132
6782;14;548.471;12.7;1003;0;10;10;2019;3;0;533.97;545.567
6783;15;546.692;11.5;1006;0;10;10;2019;3;0;535.666;548.471
6784;16;541.172;11.5;1006;0;10;10;2019;3;0;537.346;546.692
6785;17;536.796;11.5;1006;0;10;10;2019;3;0;536.545;541.172
6786;18;538.874;10.9;1009;0;10;10;2019;3;0;535.871;536.796
6787;19;565.563;10.9;1009;0;10;10;2019;3;0;567.745;538.874
6788;20;562.142;10.9;1243;0;10;10;2019;3;0;569.16;565.563
6789;21;547.257;10.0;1243;0;10;10;2019;3;0;551.442;562.142
6790;22;525.947;10.0;1243;0;10;10;2019;3;0;529.22;547.257
6791;23;486.41;10.0;1243;0;10;10;2019;3;0;488.572;525.947
6792;0;441.442;9.3;1243;0;11;10;2019;4;0;443.035;486.41
6793;1;402.08;9.3;1243;0;11;10;2019;4;0;405.748;441.442
6794;2;382.232;9.3;1243;0;11;10;2019;4;0;383.585;402.08
6795;3;372.263;8.6;1009;0;11;10;2019;4;0;372.168;382.232
6796;4;366.188;8.6;1009;0;11;10;2019;4;0;367.34;372.263
6797;5;366.711;8.6;1009;0;11;10;2019;4;0;370.009;366.188
6798;6;382.025;9.1;1009;0;11;10;2019;4;0;384.347;366.711
6799;7;426.919;9.1;1009;0;11;10;2019;4;0;428.649;382.025
6800;8;468.832;9.1;1009;0;11;10;2019;4;0;470.28;426.919
6801;9;516.587;12.3;1003;0;11;10;2019;4;0;516.199;468.832
6802;10;549.304;12.3;1003;0;11;10;2019;4;0;545.495;516.587
6803;11;553.301;12.3;1003;0;11;10;2019;4;0;557.704;549.304
6804;12;547.163;12.7;1009;0;11;10;2019;4;0;558.132;553.301
6805;13;530.924;12.7;1009;0;11;10;2019;4;0;545.567;547.163
6806;14;532.745;12.7;1009;0;11;10;2019;4;0;548.471;530.924
6807;15;536.533;12.3;1009;0;11;10;2019;4;0;546.692;532.745
6808;16;541.725;12.3;1009;0;11;10;2019;4;0;541.172;536.533
6809;17;539.475;12.3;1009;0;11;10;2019;4;0;536.796;541.725
6810;18;547.416;12.4;1189;0;11;10;2019;4;0;538.874;539.475
6811;19;569.054;12.4;1189;0;11;10;2019;4;0;565.563;547.416
6812;20;558.305;12.4;1189;0;11;10;2019;4;0;562.142;569.054
6813;21;542.384;11.5;1189;0;11;10;2019;4;0;547.257;558.305
6814;22;522.069;11.5;1189;0;11;10;2019;4;0;525.947;542.384
6815;23;488.682;11.5;1189;0;11;10;2019;4;0;486.41;522.069
6816;0;449.299;11.9;1189;0;12;10;2019;5;1;441.442;488.682
6817;1;410.888;11.9;1189;0;12;10;2019;5;1;402.08;449.299
6818;2;386.222;11.9;1189;0;12;10;2019;5;1;382.232;410.888
6819;3;373.008;12.1;1189;0;12;10;2019;5;1;372.263;386.222
6820;4;363.458;12.1;1189;0;12;10;2019;5;1;366.188;373.008
6821;5;362.844;12.1;1189;0;12;10;2019;5;1;366.711;363.458
6822;6;369.237;13.7;1189;0;12;10;2019;5;1;382.025;362.844
6823;7;390.001;13.7;1189;0;12;10;2019;5;1;426.919;369.237
6824;8;416.006;13.7;1189;0;12;10;2019;5;1;468.832;390.001
6825;9;464.015;12.7;1189;0;12;10;2019;5;1;516.587;416.006
6826;10;506.474;12.7;1189;0;12;10;2019;5;1;549.304;464.015
6827;11;532.247;12.7;1189;0;12;10;2019;5;1;553.301;506.474
6828;12;539.317;12.1;1189;0;12;10;2019;5;1;547.163;532.247
6829;13;535.796;12.1;1189;0;12;10;2019;5;1;530.924;539.317
6830;14;528.157;12.1;1189;0;12;10;2019;5;1;532.745;535.796
6831;15;524.532;11.6;1189;0;12;10;2019;5;1;536.533;528.157
6832;16;524.883;11.6;1189;0;12;10;2019;5;1;541.725;524.532
6833;17;526.379;11.6;1189;0;12;10;2019;5;1;539.475;524.883
6834;18;535.301;11.5;1189;0;12;10;2019;5;1;547.416;526.379
6835;19;553.483;11.5;1189;0;12;10;2019;5;1;569.054;535.301
6836;20;544.398;11.5;1189;0;12;10;2019;5;1;558.305;553.483
6837;21;525.437;11.9;1189;0;12;10;2019;5;1;542.384;544.398
6838;22;503.843;11.9;1189;0;12;10;2019;5;1;522.069;525.437
6839;23;472.8;11.9;1189;0;12;10;2019;5;1;488.682;503.843
6840;0;435.783;12.1;1189;0;13;10;2019;6;1;449.299;472.8
6841;1;403.561;12.1;1189;0;13;10;2019;6;1;410.888;435.783
6842;2;381.043;12.1;1189;0;13;10;2019;6;1;386.222;403.561
6843;3;369.233;11.6;1189;0;13;10;2019;6;1;373.008;381.043
6844;4;362.883;11.6;1189;0;13;10;2019;6;1;363.458;369.233
6845;5;360.034;11.6;1189;0;13;10;2019;6;1;362.844;362.883
6846;6;366.416;11.6;1189;0;13;10;2019;6;1;369.237;360.034
6847;7;379.424;11.6;1189;0;13;10;2019;6;1;390.001;366.416
6848;8;392.328;11.6;1189;0;13;10;2019;6;1;416.006;379.424
6849;9;436.587;13.6;1009;0;13;10;2019;6;1;464.015;392.328
6850;10;473.464;13.6;1009;0;13;10;2019;6;1;506.474;436.587
6851;11;493.786;13.6;1009;0;13;10;2019;6;1;532.247;473.464
6852;12;498.956;13.5;1009;0;13;10;2019;6;1;539.317;493.786
6853;13;495.639;13.5;1009;0;13;10;2019;6;1;535.796;498.956
6854;14;495.235;13.5;1009;0;13;10;2019;6;1;528.157;495.639
6855;15;494.879;13.6;1009;0;13;10;2019;6;1;524.532;495.235
6856;16;494.065;13.6;1003;0;13;10;2019;6;1;524.883;494.879
6857;17;495.069;13.6;1003;0;13;10;2019;6;1;526.379;494.065
6858;18;503.242;11.4;1009;0;13;10;2019;6;1;535.301;495.069
6859;19;541.503;11.4;1009;0;13;10;2019;6;1;553.483;503.242
6860;20;541.499;11.4;1009;0;13;10;2019;6;1;544.398;541.503
6861;21;528.58;12.1;1009;0;13;10;2019;6;1;525.437;541.499
6862;22;505.046;12.1;1009;0;13;10;2019;6;1;503.843;528.58
6863;23;466.594;12.1;1009;0;13;10;2019;6;1;472.8;505.046
6864;0;423.9;13.6;1006;0;14;10;2019;0;0;435.783;466.594
6865;1;389.736;13.6;1006;0;14;10;2019;0;0;403.561;423.9
6866;2;367.533;13.6;1006;0;14;10;2019;0;0;381.043;389.736
6867;3;357.482;16.4;1006;0;14;10;2019;0;0;369.233;367.533
