time;target;day;month;year
11;457.158;14;7;2020
12;458.087;14;7;2020
13;452.706;14;7;2020
14;454.35;14;7;2020
15;452.146;14;7;2020
16;452.165;14;7;2020
17;444.077;14;7;2020
18;433.931;14;7;2020
19;429.776;14;7;2020
20;419.058;14;7;2020
21;407.876;14;7;2020
22;405.618;14;7;2020
23;410.988;14;7;2020
0;344.878;15;7;2020
1;293.696;15;7;2020
2;269.407;15;7;2020
3;258.03;15;7;2020
4;249.119;15;7;2020
5;230.715;15;7;2020
6;233.73;15;7;2020
7;268.352;15;7;2020
8;316.135;15;7;2020
9;379.221;15;7;2020
10;413.075;15;7;2020
11;428.222;15;7;2020
12;455.891;15;7;2020
13;448.398;15;7;2020
14;451.693;15;7;2020
15;448.282;15;7;2020
16;447.639;15;7;2020
17;441.977;15;7;2020
18;432.15;15;7;2020
19;427.005;15;7;2020
20;420.149;15;7;2020
21;417.026;15;7;2020
22;430.597;15;7;2020
23;421.99;15;7;2020
0;377.537;16;7;2020
1;333.485;16;7;2020
2;308.169;16;7;2020
3;292.861;16;7;2020
4;282.128;16;7;2020
5;266.872;16;7;2020
6;277.651;16;7;2020
7;313.619;16;7;2020
8;358.53;16;7;2020
9;410.992;16;7;2020
10;443.233;16;7;2020
11;456.278;16;7;2020
12;455.593;16;7;2020
13;445.562;16;7;2020
14;448.907;16;7;2020
15;447.354;16;7;2020
16;444.947;16;7;2020
17;440.234;16;7;2020
18;431.934;16;7;2020
19;428.288;16;7;2020
20;423.215;16;7;2020
21;422.959;16;7;2020
22;430.33;16;7;2020
23;415.623;16;7;2020
0;370.522;17;7;2020
1;329.194;17;7;2020
2;306.404;17;7;2020
3;295.259;17;7;2020
4;287.32;17;7;2020
5;272.68;17;7;2020
6;279.988;17;7;2020
7;317.02;17;7;2020
8;361.683;17;7;2020
9;417.146;17;7;2020
10;449.644;17;7;2020
11;458.935;17;7;2020
12;460.45;17;7;2020
13;452.679;17;7;2020
14;454.879;17;7;2020
15;452.564;17;7;2020
16;451.361;17;7;2020
17;443.256;17;7;2020
18;436.311;17;7;2020
19;428.534;17;7;2020
20;416.611;17;7;2020
21;410.163;17;7;2020
22;425.585;17;7;2020
23;418.501;17;7;2020
0;378.225;18;7;2020
1;335.351;18;7;2020
2;310.094;18;7;2020
3;297.125;18;7;2020
4;288.036;18;7;2020
5;273.468;18;7;2020
6;274.491;18;7;2020
7;297.403;18;7;2020
8;332.765;18;7;2020
9;384.247;18;7;2020
10;417.496;18;7;2020
11;432.096;18;7;2020
12;430.216;18;7;2020
13;426.395;18;7;2020
14;423.538;18;7;2020
15;418.015;18;7;2020
16;414.822;18;7;2020
17;413.914;18;7;2020
18;410.17;18;7;2020
19;407.376;18;7;2020
20;398.803;18;7;2020
21;395.246;18;7;2020
22;409.763;18;7;2020
23;405.109;18;7;2020
0;367.094;19;7;2020
1;328.947;19;7;2020
2;305.731;19;7;2020
3;292.115;19;7;2020
4;283.886;19;7;2020
5;269.129;19;7;2020
6;269.866;19;7;2020
7;287.283;19;7;2020
8;313.575;19;7;2020
9;361.399;19;7;2020
10;394.606;19;7;2020
11;414.056;19;7;2020
12;419.702;19;7;2020
13;415.142;19;7;2020
14;414.037;19;7;2020
15;409.335;19;7;2020
16;408.971;19;7;2020
17;408.169;19;7;2020
18;409.225;19;7;2020
19;410.401;19;7;2020
20;406.187;19;7;2020
21;405.508;19;7;2020
22;421.977;19;7;2020
23;410.871;19;7;2020
0;367.275;20;7;2020
1;325.39;20;7;2020
2;303.233;20;7;2020
3;289.841;20;7;2020
4;282.03;20;7;2020
5;268.404;20;7;2020
6;276.661;20;7;2020
7;312.601;20;7;2020
8;357.151;20;7;2020
9;415.071;20;7;2020
10;454.291;20;7;2020
11;471.047;20;7;2020
12;472.523;20;7;2020
13;462.787;20;7;2020
14;464.43;20;7;2020
15;459.827;20;7;2020
16;454.549;20;7;2020
17;451.038;20;7;2020
18;439.563;20;7;2020
19;437.622;20;7;2020
20;434.143;20;7;2020
21;428.278;20;7;2020
22;430.006;20;7;2020
23;402.517;20;7;2020
0;358.874;21;7;2020
1;315.711;21;7;2020
2;295.453;21;7;2020
3;285.866;21;7;2020
4;277.62;21;7;2020
5;262.117;21;7;2020
6;270.94;21;7;2020
7;306.284;21;7;2020
8;350.542;21;7;2020
9;404.139;21;7;2020
10;434.287;21;7;2020
11;443.714;21;7;2020
12;443.123;21;7;2020
13;438.151;21;7;2020
14;439.23;21;7;2020
15;437.706;21;7;2020
16;435.683;21;7;2020
17;433.109;21;7;2020
18;422.644;21;7;2020
19;420.16;21;7;2020
20;411.811;21;7;2020
21;408.612;21;7;2020
22;423.125;21;7;2020
23;407.227;21;7;2020
0;366.105;22;7;2020
1;325.259;22;7;2020
2;300.894;22;7;2020
3;289.771;22;7;2020
4;282.927;22;7;2020
5;268.73;22;7;2020
6;276.659;22;7;2020
7;309.936;22;7;2020
8;351.994;22;7;2020
9;404.025;22;7;2020
10;434.23;22;7;2020
11;442.124;22;7;2020
12;443.7;22;7;2020
13;439.18;22;7;2020
14;441.687;22;7;2020
15;440.48;22;7;2020
16;439.612;22;7;2020
17;432.884;22;7;2020
18;421.963;22;7;2020
19;420.341;22;7;2020
20;409.481;22;7;2020
21;406.709;22;7;2020
22;420.832;22;7;2020
23;405.522;22;7;2020
0;364.727;23;7;2020
1;320.894;23;7;2020
2;296.92;23;7;2020
3;286.181;23;7;2020
4;279.139;23;7;2020
5;263.318;23;7;2020
6;270.708;23;7;2020
7;307.283;23;7;2020
8;346.736;23;7;2020
9;400.909;23;7;2020
10;434.457;23;7;2020
11;446.625;23;7;2020
12;447.658;23;7;2020
13;438.57;23;7;2020
14;440.698;23;7;2020
15;439.605;23;7;2020
16;436.447;23;7;2020
17;434.255;23;7;2020
18;424.343;23;7;2020
19;417.333;23;7;2020
20;411.454;23;7;2020
21;410.491;23;7;2020
22;425.364;23;7;2020
23;410.647;23;7;2020
0;369.205;24;7;2020
1;324.855;24;7;2020
2;301.31;24;7;2020
3;289.283;24;7;2020
4;282.951;24;7;2020
5;267.951;24;7;2020
6;274.015;24;7;2020
7;309.981;24;7;2020
8;351.44;24;7;2020
9;403.729;24;7;2020
10;439.135;24;7;2020
11;449.901;24;7;2020
12;452.616;24;7;2020
13;445.404;24;7;2020
14;446.77;24;7;2020
15;444.821;24;7;2020
16;439.106;24;7;2020
17;436.948;24;7;2020
18;432.535;24;7;2020
19;434.909;24;7;2020
20;431.525;24;7;2020
21;432.55;24;7;2020
22;439.453;24;7;2020
23;418.651;24;7;2020
0;374.449;25;7;2020
1;333.735;25;7;2020
2;311.278;25;7;2020
3;299.422;25;7;2020
4;291.47;25;7;2020
5;277.053;25;7;2020
6;277.244;25;7;2020
7;297.105;25;7;2020
8;328.837;25;7;2020
9;378.65;25;7;2020
10;410.577;25;7;2020
11;429.573;25;7;2020
12;429.709;25;7;2020
13;426.407;25;7;2020
14;421.727;25;7;2020
15;418.531;25;7;2020
16;417.667;25;7;2020
17;416.066;25;7;2020
18;413.684;25;7;2020
19;408.847;25;7;2020
20;401.913;25;7;2020
21;400.977;25;7;2020
22;419.334;25;7;2020
23;410.787;25;7;2020
0;373.382;26;7;2020
1;333.841;26;7;2020
2;307.887;26;7;2020
3;298.503;26;7;2020
4;291.029;26;7;2020
5;276.993;26;7;2020
6;275.544;26;7;2020
7;288.011;26;7;2020
8;304.245;26;7;2020
9;364.896;26;7;2020
10;402.63;26;7;2020
11;421.068;26;7;2020
12;425.027;26;7;2020
13;420.071;26;7;2020
14;417.254;26;7;2020
15;415.639;26;7;2020
16;416.159;26;7;2020
17;413.538;26;7;2020
18;400.516;26;7;2020
19;386.132;26;7;2020
20;369.549;26;7;2020
21;368.265;26;7;2020
22;377.603;26;7;2020
23;350.045;26;7;2020
0;307.678;27;7;2020
1;269.246;27;7;2020
2;245.537;27;7;2020
3;236.578;27;7;2020
4;230.104;27;7;2020
5;219.686;27;7;2020
6;225.472;27;7;2020
7;258.081;27;7;2020
8;298.173;27;7;2020
9;350.27;27;7;2020
10;384.318;27;7;2020
11;398.315;27;7;2020
12;402.506;27;7;2020
13;392.782;27;7;2020
14;397.077;27;7;2020
15;397.608;27;7;2020
16;395.852;27;7;2020
17;391.842;27;7;2020
18;382.432;27;7;2020
19;376.679;27;7;2020
20;367.685;27;7;2020
21;366.406;27;7;2020
22;384.448;27;7;2020
23;361.851;27;7;2020
0;315.132;28;7;2020
1;272.826;28;7;2020
2;251.23;28;7;2020
3;239.316;28;7;2020
4;231.649;28;7;2020
5;220.523;28;7;2020
6;222.588;28;7;2020
7;257.036;28;7;2020
8;302.281;28;7;2020
9;356.13;28;7;2020
10;391.589;28;7;2020
11;410.403;28;7;2020
12;469.912;28;7;2020
13;465.326;28;7;2020
14;469.682;28;7;2020
15;465.701;28;7;2020
16;464.176;28;7;2020
17;461.681;28;7;2020
18;453.964;28;7;2020
19;449.994;28;7;2020
20;452.06;28;7;2020
21;445.694;28;7;2020
22;452.658;28;7;2020
23;413.669;28;7;2020
0;334.946;29;7;2020
1;275.071;29;7;2020
2;247.911;29;7;2020
3;236.198;29;7;2020
4;229.848;29;7;2020
5;220.388;29;7;2020
6;221.816;29;7;2020
7;257.962;29;7;2020
8;304.3;29;7;2020
9;356.097;29;7;2020
10;388.743;29;7;2020
11;398.935;29;7;2020
12;396.163;29;7;2020
13;387.383;29;7;2020
14;392.68;29;7;2020
15;390.996;29;7;2020
16;389.567;29;7;2020
17;384.873;29;7;2020
18;378.466;29;7;2020
19;372.211;29;7;2020
20;364.885;29;7;2020
21;366.843;29;7;2020
22;380.97;29;7;2020
23;355.517;29;7;2020
0;306.511;30;7;2020
1;268.882;30;7;2020
2;244.864;30;7;2020
3;234.035;30;7;2020
4;227.943;30;7;2020
5;217.694;30;7;2020
6;222.0;30;7;2020
7;255.95;30;7;2020
8;298.83;30;7;2020
9;351.742;30;7;2020
10;381.888;30;7;2020
11;391.616;30;7;2020
12;393.33;30;7;2020
13;386.889;30;7;2020
14;386.405;30;7;2020
15;389.599;30;7;2020
16;388.941;30;7;2020
17;382.339;30;7;2020
18;376.702;30;7;2020
19;374.713;30;7;2020
20;369.265;30;7;2020
21;375.148;30;7;2020
22;382.882;30;7;2020
23;353.047;30;7;2020
0;307.511;31;7;2020
1;268.647;31;7;2020
2;245.385;31;7;2020
3;234.889;31;7;2020
4;228.742;31;7;2020
5;221.637;31;7;2020
6;223.042;31;7;2020
7;257.526;31;7;2020
8;301.051;31;7;2020
9;351.835;31;7;2020
10;388.389;31;7;2020
11;458.297;31;7;2020
12;461.401;31;7;2020
13;455.855;31;7;2020
14;455.62;31;7;2020
15;449.016;31;7;2020
16;447.386;31;7;2020
17;441.52;31;7;2020
18;428.28;31;7;2020
19;420.76;31;7;2020
20;415.281;31;7;2020
21;417.842;31;7;2020
22;432.605;31;7;2020
23;412.115;31;7;2020
0;371.893;1;8;2020
1;329.995;1;8;2020
2;307.078;1;8;2020
3;294.775;1;8;2020
4;288.917;1;8;2020
5;277.577;1;8;2020
6;273.447;1;8;2020
7;292.453;1;8;2020
8;323.324;1;8;2020
9;375.18;1;8;2020
10;410.331;1;8;2020
11;430.394;1;8;2020
12;433.331;1;8;2020
13;427.615;1;8;2020
14;422.388;1;8;2020
15;418.074;1;8;2020
16;414.113;1;8;2020
17;412.905;1;8;2020
18;410.172;1;8;2020
19;406.888;1;8;2020
20;399.974;1;8;2020
21;400.722;1;8;2020
22;420.099;1;8;2020
23;401.971;1;8;2020
0;362.678;2;8;2020
1;326.868;2;8;2020
2;305.316;2;8;2020
3;292.681;2;8;2020
4;285.439;2;8;2020
5;274.448;2;8;2020
6;268.277;2;8;2020
7;283.833;2;8;2020
8;309.003;2;8;2020
9;350.924;2;8;2020
10;387.417;2;8;2020
11;411.819;2;8;2020
12;415.018;2;8;2020
13;409.851;2;8;2020
14;408.341;2;8;2020
15;403.617;2;8;2020
16;400.673;2;8;2020
17;402.425;2;8;2020
18;404.067;2;8;2020
19;401.759;2;8;2020
20;398.265;2;8;2020
21;405.374;2;8;2020
22;427.397;2;8;2020
23;401.716;2;8;2020
0;357.164;3;8;2020
1;319.706;3;8;2020
2;296.788;3;8;2020
3;286.691;3;8;2020
4;281.802;3;8;2020
5;275.184;3;8;2020
6;276.684;3;8;2020
7;310.579;3;8;2020
8;357.091;3;8;2020
9;409.052;3;8;2020
10;445.681;3;8;2020
11;458.479;3;8;2020
12;458.812;3;8;2020
13;453.13;3;8;2020
14;456.165;3;8;2020
15;453.434;3;8;2020
16;451.288;3;8;2020
17;450.865;3;8;2020
18;444.081;3;8;2020
19;445.944;3;8;2020
20;448.598;3;8;2020
21;450.462;3;8;2020
22;445.588;3;8;2020
23;411.379;3;8;2020
0;365.473;4;8;2020
1;328.024;4;8;2020
2;307.43;4;8;2020
3;294.458;4;8;2020
4;288.921;4;8;2020
5;280.59;4;8;2020
6;282.121;4;8;2020
7;310.769;4;8;2020
8;354.128;4;8;2020
9;408.025;4;8;2020
10;441.531;4;8;2020
11;453.576;4;8;2020
12;454.975;4;8;2020
13;447.589;4;8;2020
14;450.896;4;8;2020
15;452.511;4;8;2020
16;450.696;4;8;2020
17;449.066;4;8;2020
18;440.765;4;8;2020
19;437.317;4;8;2020
20;430.491;4;8;2020
21;429.954;4;8;2020
22;436.329;4;8;2020
23;405.175;4;8;2020
0;360.962;5;8;2020
1;323.55;5;8;2020
2;299.877;5;8;2020
3;290.08;5;8;2020
4;282.224;5;8;2020
5;272.65;5;8;2020
6;276.666;5;8;2020
7;313.414;5;8;2020
8;360.621;5;8;2020
9;412.478;5;8;2020
10;443.838;5;8;2020
11;455.387;5;8;2020
12;453.85;5;8;2020
13;445.476;5;8;2020
14;448.718;5;8;2020
15;444.942;5;8;2020
16;442.911;5;8;2020
17;439.163;5;8;2020
18;430.377;5;8;2020
19;423.226;5;8;2020
20;416.742;5;8;2020
21;417.856;5;8;2020
22;432.497;5;8;2020
23;406.32;5;8;2020
0;361.661;6;8;2020
1;321.768;6;8;2020
2;298.575;6;8;2020
3;285.289;6;8;2020
4;279.245;6;8;2020
5;272.11;6;8;2020
6;273.95;6;8;2020
7;309.833;6;8;2020
8;357.185;6;8;2020
9;414.248;6;8;2020
10;449.23;6;8;2020
11;460.852;6;8;2020
12;461.933;6;8;2020
13;454.8;6;8;2020
14;458.257;6;8;2020
15;457.979;6;8;2020
16;455.42;6;8;2020
17;449.372;6;8;2020
18;441.251;6;8;2020
19;435.175;6;8;2020
20;422.766;6;8;2020
21;423.939;6;8;2020
22;441.109;6;8;2020
23;411.438;6;8;2020
0;365.649;7;8;2020
1;324.893;7;8;2020
2;301.369;7;8;2020
3;290.363;7;8;2020
4;284.893;7;8;2020
5;276.583;7;8;2020
6;276.563;7;8;2020
7;313.615;7;8;2020
8;359.386;7;8;2020
9;416.93;7;8;2020
10;452.417;7;8;2020
11;465.983;7;8;2020
12;468.408;7;8;2020
13;461.207;7;8;2020
14;465.008;7;8;2020
15;464.406;7;8;2020
16;458.435;7;8;2020
17;450.88;7;8;2020
18;441.469;7;8;2020
19;432.43;7;8;2020
20;419.236;7;8;2020
21;419.706;7;8;2020
22;439.376;7;8;2020
23;411.101;7;8;2020
0;368.756;8;8;2020
1;332.648;8;8;2020
2;308.261;8;8;2020
3;294.745;8;8;2020
4;284.458;8;8;2020
5;273.885;8;8;2020
6;270.238;8;8;2020
7;294.926;8;8;2020
8;332.438;8;8;2020
9;384.435;8;8;2020
10;418.477;8;8;2020
11;436.851;8;8;2020
12;441.81;8;8;2020
13;438.29;8;8;2020
14;435.014;8;8;2020
15;428.502;8;8;2020
16;424.797;8;8;2020
17;423.86;8;8;2020
18;418.382;8;8;2020
19;413.093;8;8;2020
20;405.386;8;8;2020
21;411.773;8;8;2020
22;427.525;8;8;2020
23;400.941;8;8;2020
0;360.095;9;8;2020
1;324.491;9;8;2020
2;302.881;9;8;2020
3;292.538;9;8;2020
4;284.739;9;8;2020
5;277.013;9;8;2020
6;270.005;9;8;2020
7;286.27;9;8;2020
8;315.355;9;8;2020
9;365.054;9;8;2020
10;401.052;9;8;2020
11;422.516;9;8;2020
12;428.597;9;8;2020
13;427.131;9;8;2020
14;426.69;9;8;2020
15;427.281;9;8;2020
16;422.069;9;8;2020
17;422.327;9;8;2020
18;421.066;9;8;2020
19;420.29;9;8;2020
20;414.741;9;8;2020
21;422.105;9;8;2020
22;439.704;9;8;2020
23;409.056;9;8;2020
0;365.253;10;8;2020
1;326.853;10;8;2020
2;304.008;10;8;2020
3;293.778;10;8;2020
4;287.73;10;8;2020
5;281.621;10;8;2020
6;279.34;10;8;2020
7;314.022;10;8;2020
8;362.869;10;8;2020
9;424.074;10;8;2020
10;466.438;10;8;2020
11;479.226;10;8;2020
12;483.549;10;8;2020
13;473.505;10;8;2020
14;473.977;10;8;2020
15;474.179;10;8;2020
16;469.981;10;8;2020
17;464.894;10;8;2020
18;452.855;10;8;2020
19;445.25;10;8;2020
20;432.869;10;8;2020
21;436.611;10;8;2020
22;444.928;10;8;2020
23;410.236;10;8;2020
0;365.117;11;8;2020
1;323.586;11;8;2020
2;303.201;11;8;2020
3;293.999;11;8;2020
4;286.737;11;8;2020
5;279.741;11;8;2020
6;279.573;11;8;2020
7;314.642;11;8;2020
8;361.931;11;8;2020
9;419.344;11;8;2020
10;454.758;11;8;2020
11;462.146;11;8;2020
12;464.967;11;8;2020
13;459.595;11;8;2020
14;461.825;11;8;2020
15;458.46;11;8;2020
16;454.797;11;8;2020
17;450.915;11;8;2020
18;440.129;11;8;2020
19;432.935;11;8;2020
20;421.748;11;8;2020
21;429.919;11;8;2020
22;440.871;11;8;2020
23;406.74;11;8;2020
0;363.85;12;8;2020
1;325.597;12;8;2020
2;303.727;12;8;2020
3;293.348;12;8;2020
4;287.047;12;8;2020
5;281.659;12;8;2020
6;281.359;12;8;2020
7;313.119;12;8;2020
8;359.6;12;8;2020
9;415.822;12;8;2020
10;450.731;12;8;2020
11;461.597;12;8;2020
12;460.349;12;8;2020
13;452.695;12;8;2020
14;457.25;12;8;2020
15;456.12;12;8;2020
16;455.11;12;8;2020
17;453.02;12;8;2020
18;442.747;12;8;2020
19;435.481;12;8;2020
20;427.123;12;8;2020
21;433.142;12;8;2020
22;439.667;12;8;2020
23;408.608;12;8;2020
0;367.361;13;8;2020
1;331.131;13;8;2020
2;307.905;13;8;2020
3;298.356;13;8;2020
4;293.184;13;8;2020
5;288.379;13;8;2020
6;287.223;13;8;2020
7;320.256;13;8;2020
8;362.5;13;8;2020
9;418.942;13;8;2020
10;453.615;13;8;2020
11;466.36;13;8;2020
12;467.938;13;8;2020
13;461.289;13;8;2020
14;466.252;13;8;2020
15;466.005;13;8;2020
16;462.741;13;8;2020
17;459.792;13;8;2020
18;448.856;13;8;2020
19;442.615;13;8;2020
20;430.907;13;8;2020
21;442.27;13;8;2020
22;448.29;13;8;2020
23;418.032;13;8;2020
0;373.885;14;8;2020
1;334.378;14;8;2020
2;311.926;14;8;2020
3;301.693;14;8;2020
4;296.194;14;8;2020
5;291.499;14;8;2020
6;289.989;14;8;2020
7;319.406;14;8;2020
8;365.045;14;8;2020
9;417.202;14;8;2020
10;453.479;14;8;2020
11;466.583;14;8;2020
12;469.016;14;8;2020
13;464.695;14;8;2020
14;468.521;14;8;2020
15;469.285;14;8;2020
16;462.97;14;8;2020
17;459.139;14;8;2020
18;451.947;14;8;2020
19;443.224;14;8;2020
20;431.609;14;8;2020
21;439.039;14;8;2020
22;444.669;14;8;2020
23;415.32;14;8;2020
0;373.8;15;8;2020
1;337.078;15;8;2020
2;315.359;15;8;2020
3;304.627;15;8;2020
4;295.806;15;8;2020
5;289.529;15;8;2020
6;281.477;15;8;2020
7;301.276;15;8;2020
8;336.795;15;8;2020
9;388.118;15;8;2020
10;424.223;15;8;2020
11;440.997;15;8;2020
12;445.903;15;8;2020
13;442.046;15;8;2020
14;440.305;15;8;2020
15;436.867;15;8;2020
16;434.198;15;8;2020
17;430.665;15;8;2020
18;426.548;15;8;2020
19;423.185;15;8;2020
20;413.928;15;8;2020
21;427.192;15;8;2020
22;434.745;15;8;2020
23;407.494;15;8;2020
0;370.22;16;8;2020
1;336.993;16;8;2020
2;315.462;16;8;2020
3;304.121;16;8;2020
4;297.268;16;8;2020
5;290.546;16;8;2020
6;281.087;16;8;2020
7;295.538;16;8;2020
8;324.4;16;8;2020
9;370.578;16;8;2020
10;407.499;16;8;2020
11;428.198;16;8;2020
12;431.193;16;8;2020
13;428.432;16;8;2020
14;427.466;16;8;2020
15;425.781;16;8;2020
16;423.95;16;8;2020
17;424.603;16;8;2020
18;423.502;16;8;2020
19;422.982;16;8;2020
20;422.344;16;8;2020
21;438.865;16;8;2020
22;443.22;16;8;2020
23;410.812;16;8;2020
0;366.396;17;8;2020
1;331.425;17;8;2020
2;310.344;17;8;2020
3;298.779;17;8;2020
4;294.459;17;8;2020
5;290.868;17;8;2020
6;287.405;17;8;2020
7;318.458;17;8;2020
8;366.841;17;8;2020
9;424.558;17;8;2020
10;463.368;17;8;2020
11;481.63;17;8;2020
12;485.634;17;8;2020
13;478.647;17;8;2020
14;482.746;17;8;2020
15;480.481;17;8;2020
16;476.561;17;8;2020
17;471.224;17;8;2020
18;461.529;17;8;2020
19;456.31;17;8;2020
20;450.392;17;8;2020
21;463.119;17;8;2020
22;453.15;17;8;2020
23;419.336;17;8;2020
0;375.504;18;8;2020
1;341.376;18;8;2020
2;323.32;18;8;2020
3;312.116;18;8;2020
4;306.842;18;8;2020
5;306.573;18;8;2020
6;308.046;18;8;2020
7;331.294;18;8;2020
8;371.179;18;8;2020
9;422.702;18;8;2020
10;459.474;18;8;2020
11;468.154;18;8;2020
12;466.692;18;8;2020
13;462.126;18;8;2020
14;463.316;18;8;2020
15;463.037;18;8;2020
16;457.148;18;8;2020
17;457.138;18;8;2020
18;448.157;18;8;2020
19;442.678;18;8;2020
20;437.39;18;8;2020
21;454.739;18;8;2020
22;445.603;18;8;2020
23;414.214;18;8;2020
0;373.652;19;8;2020
1;338.838;19;8;2020
2;317.518;19;8;2020
3;306.2;19;8;2020
4;301.481;19;8;2020
5;299.6;19;8;2020
6;298.226;19;8;2020
7;327.455;19;8;2020
8;367.895;19;8;2020
9;424.661;19;8;2020
10;460.716;19;8;2020
11;472.643;19;8;2020
12;476.385;19;8;2020
13;469.822;19;8;2020
14;476.543;19;8;2020
15;475.3;19;8;2020
16;470.725;19;8;2020
17;467.196;19;8;2020
18;455.272;19;8;2020
19;448.536;19;8;2020
20;444.771;19;8;2020
21;457.887;19;8;2020
22;451.244;19;8;2020
23;420.418;19;8;2020
0;377.395;20;8;2020
1;341.774;20;8;2020
2;322.432;20;8;2020
3;311.441;20;8;2020
4;306.844;20;8;2020
5;305.592;20;8;2020
6;303.193;20;8;2020
7;330.037;20;8;2020
8;371.469;20;8;2020
9;425.263;20;8;2020
10;461.908;20;8;2020
11;476.282;20;8;2020
12;478.252;20;8;2020
13;471.908;20;8;2020
14;474.482;20;8;2020
15;476.803;20;8;2020
16;474.736;20;8;2020
17;471.333;20;8;2020
18;462.053;20;8;2020
19;456.186;20;8;2020
20;448.991;20;8;2020
21;465.316;20;8;2020
22;457.409;20;8;2020
23;425.895;20;8;2020
0;385.483;21;8;2020
1;352.035;21;8;2020
2;328.241;21;8;2020
3;316.861;21;8;2020
4;311.218;21;8;2020
5;310.591;21;8;2020
6;308.016;21;8;2020
7;334.895;21;8;2020
8;375.013;21;8;2020
9;430.172;21;8;2020
10;468.392;21;8;2020
11;482.583;21;8;2020
12;485.006;21;8;2020
13;478.498;21;8;2020
14;481.498;21;8;2020
15;480.102;21;8;2020
16;476.681;21;8;2020
17;472.297;21;8;2020
18;462.185;21;8;2020
19;450.728;21;8;2020
20;443.017;21;8;2020
21;461.704;21;8;2020
22;451.776;21;8;2020
23;421.631;21;8;2020
0;385.013;22;8;2020
1;350.22;22;8;2020
2;325.277;22;8;2020
3;313.283;22;8;2020
4;305.47;22;8;2020
5;303.187;22;8;2020
6;294.033;22;8;2020
7;310.015;22;8;2020
8;339.14;22;8;2020
9;390.139;22;8;2020
10;428.329;22;8;2020
11;448.902;22;8;2020
12;454.444;22;8;2020
13;447.256;22;8;2020
14;449.126;22;8;2020
15;446.335;22;8;2020
16;441.815;22;8;2020
17;443.245;22;8;2020
18;445.702;22;8;2020
19;442.774;22;8;2020
20;435.769;22;8;2020
21;447.945;22;8;2020
22;434.735;22;8;2020
23;405.537;22;8;2020
0;370.17;23;8;2020
1;339.061;23;8;2020
2;316.118;23;8;2020
3;306.941;23;8;2020
4;297.883;23;8;2020
5;293.421;23;8;2020
6;285.334;23;8;2020
7;300.729;23;8;2020
8;326.45;23;8;2020
9;368.717;23;8;2020
10;407.091;23;8;2020
11;427.19;23;8;2020
12;430.722;23;8;2020
13;426.885;23;8;2020
14;424.685;23;8;2020
15;421.086;23;8;2020
16;421.435;23;8;2020
17;421.176;23;8;2020
18;420.65;23;8;2020
19;419.815;23;8;2020
20;422.224;23;8;2020
21;447.362;23;8;2020
22;436.705;23;8;2020
23;402.722;23;8;2020
0;361.968;24;8;2020
1;328.915;24;8;2020
2;307.774;24;8;2020
3;296.222;24;8;2020
4;292.604;24;8;2020
5;292.464;24;8;2020
6;290.108;24;8;2020
7;319.074;24;8;2020
8;364.631;24;8;2020
9;420.393;24;8;2020
10;459.05;24;8;2020
11;471.256;24;8;2020
12;471.158;24;8;2020
13;463.195;24;8;2020
14;468.129;24;8;2020
15;466.377;24;8;2020
16;459.074;24;8;2020
17;456.477;24;8;2020
18;447.128;24;8;2020
19;439.285;24;8;2020
20;436.803;24;8;2020
21;454.641;24;8;2020
22;441.073;24;8;2020
23;409.948;24;8;2020
0;367.683;25;8;2020
1;333.738;25;8;2020
2;312.005;25;8;2020
3;302.341;25;8;2020
4;297.846;25;8;2020
5;295.816;25;8;2020
6;296.084;25;8;2020
7;322.494;25;8;2020
8;364.776;25;8;2020
9;419.977;25;8;2020
10;451.453;25;8;2020
11;462.761;25;8;2020
12;462.753;25;8;2020
13;456.266;25;8;2020
14;458.991;25;8;2020
15;451.735;25;8;2020
16;449.104;25;8;2020
17;448.811;25;8;2020
18;442.043;25;8;2020
19;435.805;25;8;2020
20;434.289;25;8;2020
21;456.079;25;8;2020
22;442.921;25;8;2020
23;411.674;25;8;2020
0;367.607;26;8;2020
1;331.967;26;8;2020
2;313.39;26;8;2020
3;301.981;26;8;2020
4;295.943;26;8;2020
5;295.961;26;8;2020
6;295.773;26;8;2020
7;321.267;26;8;2020
8;360.478;26;8;2020
9;412.87;26;8;2020
10;446.645;26;8;2020
11;460.436;26;8;2020
12;465.276;26;8;2020
13;459.082;26;8;2020
14;459.56;26;8;2020
15;457.496;26;8;2020
16;454.779;26;8;2020
17;452.061;26;8;2020
18;451.438;26;8;2020
19;449.066;26;8;2020
20;448.553;26;8;2020
21;463.878;26;8;2020
22;442.091;26;8;2020
23;411.029;26;8;2020
0;368.494;27;8;2020
1;335.735;27;8;2020
2;316.144;27;8;2020
3;306.877;27;8;2020
4;301.996;27;8;2020
5;302.011;27;8;2020
6;300.929;27;8;2020
7;324.944;27;8;2020
8;365.797;27;8;2020
9;420.68;27;8;2020
10;456.833;27;8;2020
11;465.7;27;8;2020
12;465.853;27;8;2020
13;459.805;27;8;2020
14;462.197;27;8;2020
15;460.703;27;8;2020
16;456.702;27;8;2020
17;455.458;27;8;2020
18;447.113;27;8;2020
19;443.658;27;8;2020
20;450.633;27;8;2020
21;466.887;27;8;2020
22;446.08;27;8;2020
23;412.146;27;8;2020
0;371.652;28;8;2020
1;336.026;28;8;2020
2;313.899;28;8;2020
3;303.399;28;8;2020
4;299.508;28;8;2020
5;298.384;28;8;2020
6;297.75;28;8;2020
