time;target;temp;weather;wind;day;month;year;weekend
6;380.84;9.4;1189;0;4;11;2019;1
7;401.399;9.4;1189;0;4;11;2019;1
8;427.255;9.4;1189;0;4;11;2019;1
9;465.77;10.7;1189;0;4;11;2019;1
10;509.979;10.7;1189;0;4;11;2019;1
11;536.672;10.7;1189;0;4;11;2019;1
12;542.823;12.7;1189;0;4;11;2019;1
13;534.336;12.7;1189;0;4;11;2019;1
14;531.918;12.7;1189;0;4;11;2019;1
15;531.732;11.8;1153;0;4;11;2019;1
16;532.463;11.8;1153;0;4;11;2019;1
17;537.835;11.8;1153;0;4;11;2019;1
18;560.063;10.9;1153;0;4;11;2019;1
19;562.608;10.9;1153;0;4;11;2019;1
20;551.056;10.9;1153;0;4;11;2019;1
21;536.458;11.0;1153;0;4;11;2019;1
22;514.563;11.0;1153;0;4;11;2019;1
23;481.771;11.0;1153;0;4;11;2019;1
0;439.122;9.9;1009;0;5;11;2019;0
1;406.132;9.9;1009;0;5;11;2019;0
2;384.549;9.9;1009;0;5;11;2019;0
3;374.498;9.7;1009;0;5;11;2019;0
4;368.694;9.7;1009;0;5;11;2019;0
5;371.06;9.7;1009;0;5;11;2019;0
6;386.013;7.9;1009;0;5;11;2019;0
7;436.095;7.9;1009;0;5;11;2019;0
8;482.913;7.9;1009;0;5;11;2019;0
9;525.233;10.2;1009;0;5;11;2019;0
10;552.015;10.2;1189;0;5;11;2019;0
11;564.002;10.2;1009;0;5;11;2019;0
12;568.84;10.3;1189;0;5;11;2019;0
13;561.165;10.3;1189;0;5;11;2019;0
14;564.794;10.3;1189;0;5;11;2019;0
15;565.096;8.7;1009;0;5;11;2019;0
16;562.776;8.7;1009;0;5;11;2019;0
17;560.286;8.7;1009;0;5;11;2019;0
18;579.199;8.2;1009;0;5;11;2019;0
19;587.753;8.2;1009;0;5;11;2019;0
20;574.473;8.2;1009;0;5;11;2019;0
21;557.716;7.7;1189;0;5;11;2019;0
22;537.2;7.7;1189;0;5;11;2019;0
23;498.677;7.7;1189;0;5;11;2019;0
0;453.551;7.2;1189;0;6;11;2019;0
1;417.115;7.2;1189;0;6;11;2019;0
2;395.688;7.2;1189;0;6;11;2019;0
3;384.937;7.0;1189;0;6;11;2019;0
4;379.494;7.0;1189;0;6;11;2019;0
5;380.352;7.0;1189;0;6;11;2019;0
6;395.703;6.6;1189;0;6;11;2019;0
7;443.135;6.6;1189;0;6;11;2019;0
8;490.393;6.6;1189;0;6;11;2019;0
9;528.121;7.8;1189;0;6;11;2019;0
10;559.432;7.8;1189;0;6;11;2019;0
11;566.282;7.8;1009;0;6;11;2019;0
12;566.125;7.9;1189;0;6;11;2019;0
13;558.36;7.9;1189;0;6;11;2019;0
14;563.426;7.9;1189;0;6;11;2019;0
15;564.501;6.7;1189;0;6;11;2019;0
16;567.72;6.7;1189;0;6;11;2019;0
17;571.832;6.7;1189;0;6;11;2019;0
18;591.246;6.7;1189;0;6;11;2019;0
19;593.405;6.7;1189;0;6;11;2019;0
20;580.9;6.7;1189;0;6;11;2019;0
21;560.987;5.5;1189;0;6;11;2019;0
22;541.302;5.5;1189;0;6;11;2019;0
23;505.685;5.5;1189;0;6;11;2019;0
0;463.274;6.3;1189;0;7;11;2019;0
1;426.903;6.3;1189;0;7;11;2019;0
2;403.667;6.3;1189;0;7;11;2019;0
3;392.069;6.0;1189;0;7;11;2019;0
4;387.352;6.0;1189;0;7;11;2019;0
5;389.457;6.0;1189;0;7;11;2019;0
6;405.058;5.7;1006;0;7;11;2019;0
7;452.37;5.7;1006;0;7;11;2019;0
8;499.629;5.7;1006;0;7;11;2019;0
9;533.948;6.9;1003;0;7;11;2019;0
10;563.9;6.9;1003;0;7;11;2019;0
11;574.217;6.9;1003;0;7;11;2019;0
12;573.154;8.1;1009;0;7;11;2019;0
13;567.924;8.1;1009;0;7;11;2019;0
14;571.002;8.1;1009;0;7;11;2019;0
15;570.927;6.7;1009;0;7;11;2019;0
16;572.652;6.7;1009;0;7;11;2019;0
17;574.736;6.7;1009;0;7;11;2019;0
18;593.0;6.3;1009;0;7;11;2019;0
19;597.365;6.3;1009;0;7;11;2019;0
20;584.701;6.3;1009;0;7;11;2019;0
21;568.791;5.1;1135;0;7;11;2019;0
22;546.361;5.1;1135;0;7;11;2019;0
23;509.494;5.1;1135;0;7;11;2019;0
0;470.495;4.3;1135;0;8;11;2019;0
1;433.249;4.3;1135;0;8;11;2019;0
2;409.766;4.3;1135;0;8;11;2019;0
3;398.58;2.8;1135;0;8;11;2019;0
4;391.009;2.8;1135;0;8;11;2019;0
5;391.34;2.8;1135;0;8;11;2019;0
6;407.387;2.0;1135;0;8;11;2019;0
7;456.38;2.0;1135;0;8;11;2019;0
8;501.581;2.0;1135;0;8;11;2019;0
9;541.529;5.2;1009;0;8;11;2019;0
10;570.901;5.2;1003;0;8;11;2019;0
11;572.94;5.2;1003;0;8;11;2019;0
12;572.712;7.8;1003;0;8;11;2019;0
13;562.641;7.8;1003;0;8;11;2019;0
14;567.264;7.8;1003;0;8;11;2019;0
15;566.674;6.7;1006;0;8;11;2019;0
16;572.302;6.7;1006;0;8;11;2019;0
17;577.377;6.7;1006;0;8;11;2019;0
18;597.994;7.3;1006;0;8;11;2019;0
19;596.394;7.3;1006;0;8;11;2019;0
20;582.26;7.3;1006;0;8;11;2019;0
21;563.64;7.5;1006;0;8;11;2019;0
22;543.761;7.5;1006;0;8;11;2019;0
23;511.367;7.5;1006;0;8;11;2019;0
0;472.873;7.4;1009;0;9;11;2019;1
1;437.121;7.4;1009;0;9;11;2019;1
2;411.733;7.4;1009;0;9;11;2019;1
3;398.936;7.4;1009;0;9;11;2019;1
4;390.775;7.4;1009;0;9;11;2019;1
5;390.049;7.4;1009;0;9;11;2019;1
6;398.449;7.1;1009;0;9;11;2019;1
7;422.961;7.1;1009;0;9;11;2019;1
8;452.653;7.1;1009;0;9;11;2019;1
9;489.989;8.4;1009;0;9;11;2019;1
10;527.101;8.4;1009;0;9;11;2019;1
11;545.133;8.4;1009;0;9;11;2019;1
12;551.794;9.1;1189;0;9;11;2019;1
13;546.251;9.1;1189;0;9;11;2019;1
14;546.178;9.1;1189;0;9;11;2019;1
15;547.821;9.2;1009;0;9;11;2019;1
16;549.625;9.2;1009;0;9;11;2019;1
17;557.156;9.2;1009;0;9;11;2019;1
18;579.866;9.7;1009;0;9;11;2019;1
19;579.885;9.7;1009;0;9;11;2019;1
20;564.773;9.7;1009;0;9;11;2019;1
21;549.952;9.9;1009;0;9;11;2019;1
22;529.856;9.9;1009;0;9;11;2019;1
23;495.715;9.9;1009;0;9;11;2019;1
0;459.624;7.9;1009;0;10;11;2019;1
1;429.228;7.9;1009;0;10;11;2019;1
2;406.78;7.9;1009;0;10;11;2019;1
3;393.883;8.2;1009;0;10;11;2019;1
4;386.509;8.2;1009;0;10;11;2019;1
5;383.892;8.2;1009;0;10;11;2019;1
6;389.493;7.7;1009;0;10;11;2019;1
7;407.993;7.7;1009;0;10;11;2019;1
8;427.913;7.7;1009;0;10;11;2019;1
9;458.855;7.9;1009;0;10;11;2019;1
10;495.642;7.9;1009;0;10;11;2019;1
11;521.628;7.9;1009;0;10;11;2019;1
12;529.428;8.7;1009;0;10;11;2019;1
13;525.932;8.7;1009;0;10;11;2019;1
14;525.785;8.7;1003;0;10;11;2019;1
15;523.728;7.0;1003;0;10;11;2019;1
16;520.194;7.0;1003;0;10;11;2019;1
17;531.567;7.0;1003;0;10;11;2019;1
18;569.171;7.3;1003;0;10;11;2019;1
19;577.577;7.3;1003;0;10;11;2019;1
20;568.206;7.3;1003;0;10;11;2019;1
21;554.918;5.8;1003;0;10;11;2019;1
22;534.398;5.8;1003;0;10;11;2019;1
23;494.632;5.8;1003;0;10;11;2019;1
0;452.828;4.1;1003;0;11;11;2019;0
1;417.176;4.1;1003;0;11;11;2019;0
2;395.315;4.1;1003;0;11;11;2019;0
3;384.465;2.8;1003;0;11;11;2019;0
4;379.571;2.8;1003;0;11;11;2019;0
5;379.303;2.8;1003;0;11;11;2019;0
6;396.445;5.8;1189;0;11;11;2019;0
7;449.544;5.8;1189;0;11;11;2019;0
8;502.987;5.8;1189;0;11;11;2019;0
9;538.261;6.6;1006;0;11;11;2019;0
10;569.01;6.6;1006;0;11;11;2019;0
11;579.849;6.6;1006;0;11;11;2019;0
12;581.171;6.2;1006;0;11;11;2019;0
13;572.931;6.2;1006;0;11;11;2019;0
14;571.485;6.2;1006;0;11;11;2019;0
15;574.952;3.9;1006;0;11;11;2019;0
16;578.151;3.9;1006;0;11;11;2019;0
17;583.079;3.9;1006;0;11;11;2019;0
18;602.062;3.6;1006;0;11;11;2019;0
19;605.933;3.6;1006;0;11;11;2019;0
20;591.933;3.6;1006;0;11;11;2019;0
21;574.94;0.7;1006;0;11;11;2019;0
22;553.965;0.7;1006;0;11;11;2019;0
23;516.387;0.7;1006;0;11;11;2019;0
0;472.248;-0.6;1009;0;12;11;2019;0
1;434.234;-0.6;1009;0;12;11;2019;0
2;414.541;-0.6;1009;0;12;11;2019;0
3;403.854;0.6;1009;0;12;11;2019;0
4;398.563;0.6;1009;0;12;11;2019;0
5;400.352;0.6;1009;0;12;11;2019;0
6;417.668;3.0;1009;3;12;11;2019;0
7;469.491;3.0;1009;3;12;11;2019;0
8;522.978;3.0;1009;3;12;11;2019;0
9;558.217;5.3;1009;3;12;11;2019;0
10;589.216;5.3;1009;3;12;11;2019;0
11;600.592;5.3;1009;3;12;11;2019;0
12;601.222;7.7;1009;0;12;11;2019;0
13;594.234;7.7;1009;0;12;11;2019;0
14;593.395;7.7;1009;0;12;11;2019;0
15;589.606;8.0;1009;0;12;11;2019;0
16;591.839;8.0;1009;0;12;11;2019;0
17;595.884;8.0;1009;0;12;11;2019;0
18;611.26;7.0;1009;0;12;11;2019;0
19;611.579;7.0;1009;0;12;11;2019;0
20;596.46;7.0;1009;0;12;11;2019;0
21;579.63;6.9;1009;0;12;11;2019;0
22;557.231;6.9;1009;0;12;11;2019;0
23;517.687;6.9;1009;0;12;11;2019;0
0;474.595;6.9;1189;0;13;11;2019;0
1;436.335;6.9;1189;0;13;11;2019;0
2;414.804;6.9;1189;0;13;11;2019;0
3;406.013;7.5;1189;0;13;11;2019;0
4;398.841;7.5;1189;0;13;11;2019;0
5;399.363;7.5;1189;0;13;11;2019;0
6;414.691;8.0;1009;0;13;11;2019;0
7;464.304;8.0;1009;0;13;11;2019;0
8;519.173;8.0;1009;0;13;11;2019;0
9;552.475;9.0;1189;0;13;11;2019;0
10;581.872;9.0;1189;0;13;11;2019;0
11;592.36;9.0;1189;0;13;11;2019;0
12;601.963;9.9;1189;0;13;11;2019;0
13;594.002;9.9;1189;0;13;11;2019;0
14;597.537;9.9;1189;0;13;11;2019;0
15;600.72;10.6;1189;0;13;11;2019;0
16;602.919;10.6;1189;0;13;11;2019;0
17;600.102;10.6;1189;0;13;11;2019;0
18;609.591;11.0;1189;0;13;11;2019;0
19;607.235;11.0;1189;0;13;11;2019;0
20;591.935;11.0;1189;0;13;11;2019;0
21;573.172;10.2;1189;0;13;11;2019;0
22;555.94;10.2;1189;0;13;11;2019;0
23;516.665;10.2;1189;0;13;11;2019;0
0;472.117;10.7;1153;0;14;11;2019;0
1;432.98;10.7;1153;0;14;11;2019;0
2;412.827;10.7;1153;0;14;11;2019;0
3;401.864;10.3;1189;0;14;11;2019;0
4;396.442;10.3;1189;0;14;11;2019;0
5;398.069;10.3;1189;0;14;11;2019;0
6;414.339;6.5;1153;0;14;11;2019;0
7;461.893;6.5;1153;0;14;11;2019;0
8;516.039;6.5;1153;0;14;11;2019;0
9;550.793;5.8;1006;0;14;11;2019;0
10;578.857;5.8;1006;0;14;11;2019;0
11;586.271;5.8;1006;0;14;11;2019;0
12;585.323;6.9;1003;0;14;11;2019;0
13;575.138;6.9;1003;0;14;11;2019;0
14;576.475;6.9;1003;0;14;11;2019;0
15;575.821;5.6;1006;0;14;11;2019;0
16;578.747;5.6;1006;0;14;11;2019;0
17;584.02;5.6;1006;0;14;11;2019;0
18;605.953;2.5;1006;0;14;11;2019;0
19;606.695;2.5;1006;0;14;11;2019;0
20;594.269;2.5;1006;0;14;11;2019;0
21;577.468;0.7;1003;0;14;11;2019;0
22;559.192;0.7;1003;0;14;11;2019;0
23;522.967;0.7;1003;0;14;11;2019;0
0;479.54;0.0;1003;0;15;11;2019;0
1;439.752;0.0;1003;0;15;11;2019;0
2;417.671;0.0;1003;0;15;11;2019;0
3;406.858;3.2;1009;0;15;11;2019;0
4;401.169;3.2;1009;0;15;11;2019;0
5;400.756;3.2;1009;0;15;11;2019;0
6;417.36;4.5;1153;0;15;11;2019;0
7;466.387;4.5;1153;0;15;11;2019;0
8;519.033;4.5;1153;0;15;11;2019;0
9;555.451;6.0;1009;0;15;11;2019;0
10;586.528;6.0;1009;0;15;11;2019;0
11;595.862;6.0;1009;0;15;11;2019;0
12;595.799;8.1;1009;0;15;11;2019;0
13;587.568;8.1;1009;0;15;11;2019;0
14;588.595;8.1;1009;0;15;11;2019;0
15;589.106;8.8;1009;0;15;11;2019;0
16;586.421;8.8;1009;0;15;11;2019;0
17;590.636;8.8;1009;0;15;11;2019;0
18;607.557;7.3;1153;0;15;11;2019;0
19;605.068;7.3;1153;0;15;11;2019;0
20;590.054;7.3;1153;0;15;11;2019;0
21;572.978;7.0;1009;0;15;11;2019;0
22;555.521;7.0;1009;0;15;11;2019;0
23;523.118;7.0;1009;0;15;11;2019;0
0;483.005;7.0;1153;0;16;11;2019;1
1;446.126;7.0;1153;0;16;11;2019;1
2;422.633;7.0;1153;0;16;11;2019;1
3;411.855;7.5;1009;0;16;11;2019;1
4;404.344;7.5;1009;0;16;11;2019;1
5;400.997;7.5;1009;0;16;11;2019;1
6;408.693;7.9;1009;0;16;11;2019;1
7;432.5;7.9;1009;0;16;11;2019;1
8;464.73;7.9;1009;0;16;11;2019;1
9;499.303;9.2;1009;0;16;11;2019;1
10;535.063;9.2;1009;0;16;11;2019;1
11;553.593;9.2;1009;0;16;11;2019;1
12;562.561;10.1;1009;0;16;11;2019;1
13;555.068;10.1;1009;0;16;11;2019;1
14;551.777;10.1;1009;0;16;11;2019;1
15;549.117;9.8;1009;0;16;11;2019;1
16;545.925;9.8;1009;0;16;11;2019;1
17;558.441;9.8;1009;0;16;11;2019;1
18;588.635;9.9;1009;0;16;11;2019;1
19;586.324;9.9;1009;0;16;11;2019;1
20;570.524;9.9;1009;0;16;11;2019;1
21;554.519;10.3;1009;0;16;11;2019;1
22;536.449;10.3;1009;0;16;11;2019;1
23;505.719;10.3;1009;0;16;11;2019;1
0;470.178;8.7;1006;0;17;11;2019;1
1;434.577;8.7;1006;0;17;11;2019;1
2;411.33;8.7;1006;0;17;11;2019;1
3;396.666;6.1;1006;0;17;11;2019;1
4;386.561;6.1;1006;0;17;11;2019;1
5;386.249;6.1;1006;0;17;11;2019;1
6;391.978;4.5;1006;0;17;11;2019;1
7;410.666;4.5;1006;0;17;11;2019;1
8;434.963;4.5;1006;0;17;11;2019;1
9;460.236;7.8;1003;0;17;11;2019;1
10;500.169;7.8;1003;0;17;11;2019;1
11;526.953;7.8;1003;0;17;11;2019;1
12;535.407;9.7;1003;0;17;11;2019;1
13;528.286;9.7;1003;0;17;11;2019;1
14;522.428;9.7;1003;0;17;11;2019;1
15;524.643;9.0;1003;0;17;11;2019;1
16;526.462;9.0;1003;0;17;11;2019;1
17;543.486;9.0;1003;0;17;11;2019;1
18;578.927;7.9;1006;0;17;11;2019;1
19;583.345;7.9;1006;0;17;11;2019;1
20;574.327;7.9;1006;0;17;11;2019;1
21;561.069;8.4;1006;0;17;11;2019;1
22;537.569;8.4;1006;0;17;11;2019;1
23;502.175;8.4;1006;0;17;11;2019;1
0;457.959;9.0;1009;0;18;11;2019;0
1;421.769;9.0;1009;0;18;11;2019;0
2;400.966;9.0;1009;0;18;11;2019;0
3;391.518;9.8;1009;0;18;11;2019;0
4;385.015;9.8;1009;0;18;11;2019;0
5;385.806;9.8;1009;0;18;11;2019;0
6;403.76;7.1;1000;0;18;11;2019;0
7;450.982;7.1;1000;0;18;11;2019;0
8;503.284;7.1;1000;0;18;11;2019;0
9;535.694;8.6;1000;0;18;11;2019;0
10;561.749;8.6;1000;0;18;11;2019;0
11;571.193;8.6;1000;0;18;11;2019;0
12;573.35;11.2;1006;0;18;11;2019;0
13;563.092;11.2;1006;0;18;11;2019;0
14;561.105;11.2;1006;0;18;11;2019;0
15;559.839;9.0;1006;0;18;11;2019;0
16;564.374;9.0;1006;0;18;11;2019;0
17;570.9;9.0;1003;0;18;11;2019;0
18;595.232;8.4;1003;0;18;11;2019;0
19;596.002;8.4;1003;0;18;11;2019;0
20;584.804;8.4;1003;0;18;11;2019;0
21;567.071;8.6;1006;0;18;11;2019;0
22;545.221;8.6;1006;0;18;11;2019;0
23;507.673;8.6;1006;0;18;11;2019;0
0;464.478;9.1;1189;0;19;11;2019;0
1;426.538;9.1;1189;0;19;11;2019;0
2;403.986;9.1;1189;0;19;11;2019;0
3;392.709;8.6;1189;0;19;11;2019;0
4;388.263;8.6;1189;0;19;11;2019;0
5;390.187;8.6;1189;0;19;11;2019;0
6;406.865;4.6;1003;0;19;11;2019;0
7;457.466;4.6;1003;0;19;11;2019;0
8;515.077;4.6;1003;0;19;11;2019;0
9;544.058;8.9;1003;0;19;11;2019;0
10;571.586;8.9;1003;0;19;11;2019;0
11;573.469;8.9;1003;0;19;11;2019;0
12;568.087;11.2;1003;0;19;11;2019;0
13;554.874;11.2;1003;0;19;11;2019;0
14;552.826;11.2;1003;0;19;11;2019;0
15;550.826;8.4;1003;0;19;11;2019;0
16;555.021;8.4;1003;0;19;11;2019;0
17;568.974;8.4;1003;0;19;11;2019;0
18;598.332;5.0;1003;0;19;11;2019;0
19;599.217;5.0;1003;0;19;11;2019;0
20;584.78;5.0;1003;0;19;11;2019;0
21;570.077;3.3;1003;0;19;11;2019;0
22;547.17;3.3;1003;0;19;11;2019;0
23;508.153;3.3;1003;0;19;11;2019;0
0;463.505;3.4;1003;0;20;11;2019;0
1;426.687;3.4;1003;0;20;11;2019;0
2;404.739;3.4;1003;0;20;11;2019;0
3;396.048;3.7;1003;0;20;11;2019;0
4;391.217;3.7;1003;0;20;11;2019;0
5;392.254;3.7;1003;0;20;11;2019;0
6;409.174;5.6;1009;0;20;11;2019;0
7;461.296;5.6;1009;0;20;11;2019;0
8;518.358;5.6;1009;0;20;11;2019;0
9;551.131;6.6;1009;0;20;11;2019;0
10;579.121;6.6;1009;0;20;11;2019;0
11;585.154;6.6;1009;0;20;11;2019;0
12;582.449;6.9;1009;3;20;11;2019;0
13;575.166;6.9;1009;3;20;11;2019;0
14;582.202;6.9;1009;3;20;11;2019;0
15;586.154;6.6;1009;3;20;11;2019;0
16;585.813;6.6;1009;3;20;11;2019;0
17;598.899;6.6;1009;3;20;11;2019;0
18;610.852;7.0;1009;3;20;11;2019;0
19;606.749;7.0;1009;3;20;11;2019;0
20;592.306;7.0;1009;3;20;11;2019;0
21;575.224;7.8;1009;3;20;11;2019;0
22;550.088;7.8;1009;3;20;11;2019;0
23;510.219;7.8;1009;3;20;11;2019;0
0;464.981;7.5;1009;3;21;11;2019;0
1;426.33;7.5;1009;3;21;11;2019;0
2;405.17;7.5;1009;3;21;11;2019;0
3;395.12;7.3;1009;3;21;11;2019;0
4;389.299;7.3;1009;3;21;11;2019;0
5;390.48;7.3;1009;3;21;11;2019;0
6;406.891;6.7;1009;3;21;11;2019;0
7;460.615;6.7;1009;3;21;11;2019;0
8;520.531;6.7;1009;3;21;11;2019;0
9;554.162;6.2;1009;3;21;11;2019;0
10;582.887;6.2;1009;3;21;11;2019;0
11;592.275;6.2;1009;3;21;11;2019;0
12;593.475;5.9;1009;3;21;11;2019;0
13;586.257;5.9;1009;3;21;11;2019;0
14;588.812;5.9;1009;3;21;11;2019;0
15;594.507;5.6;1009;3;21;11;2019;0
16;596.523;5.6;1009;3;21;11;2019;0
17;606.466;5.6;1009;3;21;11;2019;0
18;618.334;5.2;1009;3;21;11;2019;0
19;613.625;5.2;1009;3;21;11;2019;0
20;597.543;5.2;1009;3;21;11;2019;0
21;581.275;5.1;1009;3;21;11;2019;0
22;559.124;5.1;1009;3;21;11;2019;0
23;520.449;5.1;1009;3;21;11;2019;0
0;476.421;4.2;1006;3;22;11;2019;0
1;437.363;4.2;1006;3;22;11;2019;0
2;416.929;4.2;1006;3;22;11;2019;0
3;406.533;3.0;1006;3;22;11;2019;0
4;401.027;3.0;1006;3;22;11;2019;0
5;404.395;3.0;1006;3;22;11;2019;0
6;420.692;2.7;1006;3;22;11;2019;0
7;469.756;2.7;1006;3;22;11;2019;0
8;531.272;2.7;1006;3;22;11;2019;0
9;567.316;2.8;1009;3;22;11;2019;0
10;598.229;2.8;1009;3;22;11;2019;0
11;607.94;2.8;1009;3;22;11;2019;0
12;609.709;2.9;1009;3;22;11;2019;0
13;599.932;2.9;1009;3;22;11;2019;0
14;603.98;2.9;1009;3;22;11;2019;0
15;602.757;1.8;1009;3;22;11;2019;0
16;603.102;1.8;1009;3;22;11;2019;0
17;611.24;1.8;1009;3;22;11;2019;0
18;625.014;1.5;1009;3;22;11;2019;0
19;619.221;1.5;1009;3;22;11;2019;0
20;605.459;1.5;1009;3;22;11;2019;0
21;588.006;0.9;1009;3;22;11;2019;0
22;567.741;0.9;1009;3;22;11;2019;0
23;533.905;0.9;1009;3;22;11;2019;0
0;493.422;0.0;1006;3;23;11;2019;1
1;455.696;0.0;1006;3;23;11;2019;1
2;431.545;0.0;1006;3;23;11;2019;1
3;417.807;-1.0;1006;3;23;11;2019;1
4;411.14;-1.0;1006;3;23;11;2019;1
5;410.291;-1.0;1006;3;23;11;2019;1
6;417.466;-1.0;1006;3;23;11;2019;1
7;442.897;-1.0;1006;3;23;11;2019;1
8;479.185;-1.0;1006;3;23;11;2019;1
9;518.121;-0.3;1006;3;23;11;2019;1
10;559.462;-0.3;1006;3;23;11;2019;1
11;581.698;-0.3;1006;3;23;11;2019;1
12;585.659;0.5;1000;0;23;11;2019;1
13;577.897;0.5;1000;0;23;11;2019;1
14;574.868;0.5;1000;0;23;11;2019;1
15;569.815;-0.4;1000;0;23;11;2019;1
16;571.523;-0.4;1000;0;23;11;2019;1
17;592.143;-0.4;1000;0;23;11;2019;1
18;619.194;-0.3;1000;0;23;11;2019;1
19;615.483;-0.3;1000;0;23;11;2019;1
20;599.4;-0.3;1000;0;23;11;2019;1
21;583.681;-0.7;1000;0;23;11;2019;1
22;564.558;-0.7;1000;0;23;11;2019;1
23;536.883;-0.7;1000;0;23;11;2019;1
0;500.167;0.0;1009;0;24;11;2019;1
1;465.758;0.0;1009;0;24;11;2019;1
2;442.506;0.0;1009;0;24;11;2019;1
3;428.472;0.3;1009;0;24;11;2019;1
4;421.35;0.3;1009;0;24;11;2019;1
5;417.889;0.3;1009;0;24;11;2019;1
6;424.112;-1.0;1009;0;24;11;2019;1
7;441.852;-1.0;1009;0;24;11;2019;1
8;465.813;-1.0;1009;0;24;11;2019;1
9;491.964;0.4;1009;0;24;11;2019;1
10;534.765;0.4;1009;0;24;11;2019;1
11;564.04;0.4;1009;0;24;11;2019;1
12;572.426;0.9;1009;0;24;11;2019;1
13;570.311;0.9;1009;0;24;11;2019;1
14;569.687;0.9;1009;0;24;11;2019;1
15;571.62;-0.2;1009;0;24;11;2019;1
16;573.25;-0.2;1009;0;24;11;2019;1
17;593.291;-0.2;1009;0;24;11;2019;1
18;618.817;-1.6;1009;0;24;11;2019;1
19;618.859;-1.6;1009;0;24;11;2019;1
20;606.787;-1.6;1009;0;24;11;2019;1
21;593.992;-1.1;1009;0;24;11;2019;1
22;573.512;-1.1;1009;0;24;11;2019;1
23;535.807;-1.1;1009;0;24;11;2019;1
0;489.857;-0.8;1009;0;25;11;2019;0
1;452.238;-0.8;1009;0;25;11;2019;0
2;431.326;-0.8;1009;0;25;11;2019;0
3;419.9;-1.5;1009;0;25;11;2019;0
4;415.176;-1.5;1009;0;25;11;2019;0
5;417.134;-1.5;1009;0;25;11;2019;0
6;435.615;-1.7;1009;0;25;11;2019;0
7;487.542;-1.7;1009;0;25;11;2019;0
8;547.761;-1.7;1009;0;25;11;2019;0
9;590.249;-1.3;1009;3;25;11;2019;0
10;621.884;-1.3;1009;3;25;11;2019;0
11;637.227;-1.3;1009;3;25;11;2019;0
12;640.616;-0.9;1009;3;25;11;2019;0
13;632.972;-0.9;1009;3;25;11;2019;0
14;635.757;-0.9;1009;3;25;11;2019;0
15;634.048;-0.9;1009;3;25;11;2019;0
16;633.099;-0.9;1009;3;25;11;2019;0
17;643.45;-0.9;1009;3;25;11;2019;0
18;652.076;-0.8;1009;3;25;11;2019;0
19;649.097;-0.8;1009;3;25;11;2019;0
20;634.301;-0.8;1009;3;25;11;2019;0
21;613.493;-0.5;1009;3;25;11;2019;0
22;589.556;-0.5;1009;3;25;11;2019;0
23;551.377;-0.5;1009;3;25;11;2019;0
0;506.127;-0.1;1153;0;26;11;2019;0
1;468.122;-0.1;1153;0;26;11;2019;0
2;447.443;-0.1;1153;0;26;11;2019;0
3;437.807;-0.1;1153;0;26;11;2019;0
4;431.073;-0.1;1153;0;26;11;2019;0
5;432.819;-0.1;1153;0;26;11;2019;0
6;452.693;0.0;1153;0;26;11;2019;0
7;503.527;0.0;1153;0;26;11;2019;0
8;560.142;0.0;1153;0;26;11;2019;0
9;600.174;0.3;1009;0;26;11;2019;0
10;627.279;0.3;1009;0;26;11;2019;0
11;637.836;0.3;1009;0;26;11;2019;0
12;638.683;0.9;1009;0;26;11;2019;0
13;628.235;0.9;1009;0;26;11;2019;0
14;629.761;0.9;1009;0;26;11;2019;0
15;632.311;1.2;1009;0;26;11;2019;0
16;635.172;1.2;1009;0;26;11;2019;0
17;646.911;1.2;1009;0;26;11;2019;0
18;653.778;1.0;1009;0;26;11;2019;0
19;649.363;1.0;1009;0;26;11;2019;0
20;632.875;1.0;1009;0;26;11;2019;0
21;616.632;1.2;1009;0;26;11;2019;0
22;594.514;1.2;1009;0;26;11;2019;0
23;554.734;1.2;1009;0;26;11;2019;0
0;506.58;1.6;1009;0;27;11;2019;0
1;468.205;1.6;1009;0;27;11;2019;0
2;444.772;1.6;1009;0;27;11;2019;0
3;433.65;2.1;1153;0;27;11;2019;0
4;426.486;2.1;1153;0;27;11;2019;0
5;426.616;2.1;1153;0;27;11;2019;0
6;444.119;2.3;1153;0;27;11;2019;0
7;492.782;2.3;1153;0;27;11;2019;0
8;549.946;2.3;1153;0;27;11;2019;0
9;592.697;2.7;1009;0;27;11;2019;0
10;623.466;2.7;1009;0;27;11;2019;0
11;634.695;2.7;1009;0;27;11;2019;0
12;638.993;3.0;1009;0;27;11;2019;0
13;629.64;3.0;1009;0;27;11;2019;0
14;627.66;3.0;1009;0;27;11;2019;0
15;631.478;3.2;1009;0;27;11;2019;0
16;633.718;3.2;1009;0;27;11;2019;0
17;644.937;3.2;1009;0;27;11;2019;0
18;650.367;3.7;1009;3;27;11;2019;0
19;647.644;3.7;1009;3;27;11;2019;0
20;631.86;3.7;1009;3;27;11;2019;0
21;612.447;3.6;1009;3;27;11;2019;0
22;593.536;3.6;1009;3;27;11;2019;0
23;553.436;3.6;1009;3;27;11;2019;0
0;509.4;4.5;1009;0;28;11;2019;0
1;471.475;4.5;1009;0;28;11;2019;0
2;448.64;4.5;1009;0;28;11;2019;0
3;436.456;5.4;1189;0;28;11;2019;0
4;429.177;5.4;1189;0;28;11;2019;0
5;427.387;5.4;1189;0;28;11;2019;0
6;444.53;5.8;1009;0;28;11;2019;0
7;491.098;5.8;1009;0;28;11;2019;0
8;551.101;5.8;1009;0;28;11;2019;0
